"filename","base_filename","site","start","end","samples","sr","duration","interval","true_length","true_sr"
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191202_STUDY [-39.1069 176.8177]/NNK19_20191202_124000_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191202_124000_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-02 12:40:00,2019-12-02 14:39:48,317034496,44100,7188.99083900227,2019-12-02 12:40:00 NZDT--2019-12-02 14:39:48 NZDT,7224,43886.2812846069
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191202_STUDY [-39.1069 176.8177]/NNK19_20191202_144030_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191202_144030_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-02 14:40:30,2019-12-02 16:39:50,315799552,44100,7160.98757369614,2019-12-02 14:40:30 NZDT--2019-12-02 16:39:50 NZDT,7196,43885.4296831573
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191202_STUDY [-39.1069 176.8177]/NNK19_20191202_164030_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191202_164030_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-02 16:40:30,2019-12-02 18:39:47,315666432,44100,7157.96897959184,2019-12-02 16:40:30 NZDT--2019-12-02 18:39:47 NZDT,7194,43879.1259382819
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191202_STUDY [-39.1069 176.8177]/NNK19_20191202_184031_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191202_184031_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-02 18:40:31,2019-12-02 20:39:50,315754496,44100,7159.96589569161,2019-12-02 18:40:31 NZDT--2019-12-02 20:39:50 NZDT,7195,43885.2669909659
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191202_STUDY [-39.1069 176.8177]/NNK19_20191202_204030_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191202_204030_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-02 20:40:30,2019-12-02 22:39:49,315754496,44100,7159.96589569161,2019-12-02 20:40:30 NZDT--2019-12-02 22:39:49 NZDT,7196,43879.1684269038
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191202_STUDY [-39.1069 176.8177]/NNK19_20191202_224031_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191202_224031_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-02 22:40:31,2019-12-03 00:39:49,315711488,44100,7158.99065759637,2019-12-02 22:40:31 NZDT--2019-12-03 00:39:49 NZDT,7195,43879.2895066018
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191202_STUDY [-39.1111 176.8174]/NNK19_20191202_122728_SunriseToSunset [-39.1111 176.8174].wav","NNK19_20191202_122728_SunriseToSunset [-39.1111 176.8174].wav","NNK19",2019-12-02 12:27:28,2019-12-02 12:28:27,2607104,44100,59.1180045351474,2019-12-02 12:27:28 NZDT--2019-12-02 12:28:27 NZDT,NA,NA
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191203_STUDY [-39.1069 176.8177]/NNK19_20191203_044000_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191203_044000_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-03 04:40:00,2019-12-03 06:39:51,317165568,44100,7191.96299319728,2019-12-03 04:40:00 NZDT--2019-12-03 06:39:51 NZDT,7228,43880.128389596
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191203_STUDY [-39.1069 176.8177]/NNK19_20191203_064032_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191203_064032_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-03 06:40:32,2019-12-03 08:39:47,315578368,44100,7155.97206349206,2019-12-03 06:40:32 NZDT--2019-12-03 08:39:47 NZDT,7192,43879.0834260289
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191203_STUDY [-39.1069 176.8177]/NNK19_20191203_084032_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191203_084032_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-03 08:40:32,2019-12-03 10:39:49,315666432,44100,7157.96897959184,2019-12-03 08:40:32 NZDT--2019-12-03 10:39:49 NZDT,7193,43885.2261921312
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191203_STUDY [-39.1069 176.8177]/NNK19_20191203_104031_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191203_104031_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-03 10:40:31,2019-12-03 12:39:46,315578368,44100,7155.97206349206,2019-12-03 10:40:31 NZDT--2019-12-03 12:39:46 NZDT,7192,43879.0834260289
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191203_STUDY [-39.1069 176.8177]/NNK19_20191203_124031_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191203_124031_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-03 12:40:31,2019-12-03 14:39:48,315666432,44100,7157.96897959184,2019-12-03 12:40:31 NZDT--2019-12-03 14:39:48 NZDT,7194,43879.1259382819
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191203_STUDY [-39.1069 176.8177]/NNK19_20191203_144031_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191203_144031_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-03 14:40:31,2019-12-03 16:39:50,315754496,44100,7159.96589569161,2019-12-03 14:40:31 NZDT--2019-12-03 16:39:50 NZDT,7195,43885.2669909659
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191203_STUDY [-39.1069 176.8177]/NNK19_20191203_164030_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191203_164030_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-03 16:40:30,2019-12-03 18:39:49,315754496,44100,7159.96589569161,2019-12-03 16:40:30 NZDT--2019-12-03 18:39:49 NZDT,7196,43879.1684269038
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191203_STUDY [-39.1069 176.8177]/NNK19_20191203_184031_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191203_184031_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-03 18:40:31,2019-12-03 20:39:50,315754496,44100,7159.96589569161,2019-12-03 18:40:31 NZDT--2019-12-03 20:39:50 NZDT,7197,43873.0715575934
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191203_STUDY [-39.1069 176.8177]/NNK19_20191203_204032_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191203_204032_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-03 20:40:32,2019-12-03 22:39:47,315578368,44100,7155.97206349206,2019-12-03 20:40:32 NZDT--2019-12-03 22:39:47 NZDT,7191,43885.1853706021
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191203_STUDY [-39.1069 176.8177]/NNK19_20191203_224030_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191203_224030_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-03 22:40:30,2019-12-04 00:39:45,315578368,44100,7155.97206349206,2019-12-03 22:40:30 NZDT--2019-12-04 00:39:45 NZDT,7193,43872.9831780898
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191204_STUDY [-39.1069 176.8177]/NNK19_20191204_044000_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191204_044000_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-04 04:40:00,2019-12-04 06:39:51,317165568,44100,7191.96299319728,2019-12-04 04:40:00 NZDT--2019-12-04 06:39:51 NZDT,7229,43874.0583759856
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191204_STUDY [-39.1069 176.8177]/NNK19_20191204_064032_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191204_064032_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-04 06:40:32,2019-12-04 08:39:50,315711488,44100,7158.99065759637,2019-12-04 06:40:32 NZDT--2019-12-04 08:39:50 NZDT,7195,43879.2895066018
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191204_STUDY [-39.1069 176.8177]/NNK19_20191204_084031_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191204_084031_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-04 08:40:31,2019-12-04 10:39:50,315754496,44100,7159.96589569161,2019-12-04 08:40:31 NZDT--2019-12-04 10:39:50 NZDT,7196,43879.1684269038
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191204_STUDY [-39.1069 176.8177]/NNK19_20191204_104031_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191204_104031_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-04 10:40:31,2019-12-04 12:39:46,315578368,44100,7155.97206349206,2019-12-04 10:40:31 NZDT--2019-12-04 12:39:46 NZDT,7192,43879.0834260289
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191204_STUDY [-39.1069 176.8177]/NNK19_20191204_124031_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191204_124031_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-04 12:40:31,2019-12-04 14:39:49,315711488,44100,7158.99065759637,2019-12-04 12:40:31 NZDT--2019-12-04 14:39:49 NZDT,7194,43885.3889352238
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191204_STUDY [-39.1069 176.8177]/NNK19_20191204_144030_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191204_144030_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-04 14:40:30,2019-12-04 16:39:46,315623424,44100,7156.9937414966,2019-12-04 14:40:30 NZDT--2019-12-04 16:39:46 NZDT,7194,43873.1476230192
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191204_STUDY [-39.1069 176.8177]/NNK19_20191204_164032_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191204_164032_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-04 16:40:32,2019-12-04 18:39:50,315711488,44100,7158.99065759637,2019-12-04 16:40:32 NZDT--2019-12-04 18:39:50 NZDT,7194,43885.3889352238
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191204_STUDY [-39.1069 176.8177]/NNK19_20191204_184031_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191204_184031_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-04 18:40:31,2019-12-04 20:39:46,315578368,44100,7155.97206349206,2019-12-04 18:40:31 NZDT--2019-12-04 20:39:46 NZDT,7192,43879.0834260289
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191204_STUDY [-39.1069 176.8177]/NNK19_20191204_204031_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191204_204031_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-04 20:40:31,2019-12-04 22:39:48,315666432,44100,7157.96897959184,2019-12-04 20:40:31 NZDT--2019-12-04 22:39:48 NZDT,7194,43879.1259382819
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191204_STUDY [-39.1069 176.8177]/NNK19_20191204_224031_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191204_224031_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-04 22:40:31,2019-12-05 00:39:45,315535360,44100,7154.99682539683,2019-12-04 22:40:31 NZDT--2019-12-05 00:39:45 NZDT,7190,43885.3073713491
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191205_STUDY [-39.1069 176.8177]/NNK19_20191205_044000_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191205_044000_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-05 04:40:00,2019-12-05 06:39:49,317077504,44100,7189.96607709751,2019-12-05 04:40:00 NZDT--2019-12-05 06:39:49 NZDT,7227,43874.0146672202
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191205_STUDY [-39.1069 176.8177]/NNK19_20191205_064032_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191205_064032_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-05 06:40:32,2019-12-05 08:39:48,315623424,44100,7156.9937414966,2019-12-05 06:40:32 NZDT--2019-12-05 08:39:48 NZDT,7193,43879.2470457389
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191205_STUDY [-39.1069 176.8177]/NNK19_20191205_084031_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191205_084031_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-05 08:40:31,2019-12-05 10:39:49,315711488,44100,7158.99065759637,2019-12-05 08:40:31 NZDT--2019-12-05 10:39:49 NZDT,7194,43885.3889352238
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191205_STUDY [-39.1069 176.8177]/NNK19_20191205_104030_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191205_104030_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-05 10:40:30,2019-12-05 12:39:47,315666432,44100,7157.96897959184,2019-12-05 10:40:30 NZDT--2019-12-05 12:39:47 NZDT,7194,43879.1259382819
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191205_STUDY [-39.1069 176.8177]/NNK19_20191205_124031_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191205_124031_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-05 12:40:31,2019-12-05 14:39:45,315535360,44100,7154.99682539683,2019-12-05 12:40:31 NZDT--2019-12-05 14:39:45 NZDT,7193,43867.0040316975
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191205_STUDY [-39.1069 176.8177]/NNK19_20191205_144033_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191205_144033_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-05 14:40:33,2019-12-05 16:39:47,315535360,44100,7154.99682539683,2019-12-05 14:40:33 NZDT--2019-12-05 16:39:47 NZDT,7190,43885.3073713491
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191205_STUDY [-39.1069 176.8177]/NNK19_20191205_164030_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191205_164030_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-05 16:40:30,2019-12-05 18:39:49,315754496,44100,7159.96589569161,2019-12-05 16:40:30 NZDT--2019-12-05 18:39:49 NZDT,7195,43885.2669909659
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191205_STUDY [-39.1069 176.8177]/NNK19_20191205_184030_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191205_184030_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-05 18:40:30,2019-12-05 20:39:47,315666432,44100,7157.96897959184,2019-12-05 18:40:30 NZDT--2019-12-05 20:39:47 NZDT,7194,43879.1259382819
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191205_STUDY [-39.1069 176.8177]/NNK19_20191205_204032_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191205_204032_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-05 20:40:32,2019-12-05 22:39:49,315666432,44100,7157.96897959184,2019-12-05 20:40:32 NZDT--2019-12-05 22:39:49 NZDT,7195,43873.0273801251
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191205_STUDY [-39.1069 176.8177]/NNK19_20191205_224032_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191205_224032_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-05 22:40:32,2019-12-06 00:39:46,315535360,44100,7154.99682539683,2019-12-05 22:40:32 NZDT--2019-12-06 00:39:46 NZDT,7190,43885.3073713491
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191206_STUDY [-39.1069 176.8177]/NNK19_20191206_044000_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191206_044000_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-06 04:40:00,2019-12-06 06:39:49,317077504,44100,7189.96607709751,2019-12-06 04:40:00 NZDT--2019-12-06 06:39:49 NZDT,7226,43880.0863548298
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191206_STUDY [-39.1069 176.8177]/NNK19_20191206_064031_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191206_064031_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-06 06:40:31,2019-12-06 08:39:49,315711488,44100,7158.99065759637,2019-12-06 06:40:31 NZDT--2019-12-06 08:39:49 NZDT,7197,43867.0957343338
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191206_STUDY [-39.1069 176.8177]/NNK19_20191206_084033_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191206_084033_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-06 08:40:33,2019-12-06 10:39:46,315490304,44100,7153.97514739229,2019-12-06 08:40:33 NZDT--2019-12-06 10:39:46 NZDT,7189,43885.1445263597
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191206_STUDY [-39.1069 176.8177]/NNK19_20191206_104030_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191206_104030_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-06 10:40:30,2019-12-06 12:39:33,315049984,44100,7143.99056689342,2019-12-06 10:40:30 NZDT--2019-12-06 12:39:33 NZDT,7180,43878.8278551532
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191206_STUDY [-39.1069 176.8177]/NNK19_20191206_124031_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191206_124031_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-06 12:40:31,2019-12-06 14:39:50,315754496,44100,7159.96589569161,2019-12-06 12:40:31 NZDT--2019-12-06 14:39:50 NZDT,7196,43879.1684269038
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191206_STUDY [-39.1069 176.8177]/NNK19_20191206_144032_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191206_144032_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-06 14:40:32,2019-12-06 16:39:50,315711488,44100,7158.99065759637,2019-12-06 14:40:32 NZDT--2019-12-06 16:39:50 NZDT,7194,43885.3889352238
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191206_STUDY [-39.1069 176.8177]/NNK19_20191206_164030_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191206_164030_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-06 16:40:30,2019-12-06 18:39:48,315711488,44100,7158.99065759637,2019-12-06 16:40:30 NZDT--2019-12-06 18:39:48 NZDT,7194,43885.3889352238
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191206_STUDY [-39.1069 176.8177]/NNK19_20191206_184031_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191206_184031_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-06 18:40:31,2019-12-06 20:39:50,315754496,44100,7159.96589569161,2019-12-06 18:40:31 NZDT--2019-12-06 20:39:50 NZDT,7196,43879.1684269038
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191206_STUDY [-39.1069 176.8177]/NNK19_20191206_204031_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191206_204031_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-06 20:40:31,2019-12-06 22:39:48,315666432,44100,7157.96897959184,2019-12-06 20:40:31 NZDT--2019-12-06 22:39:48 NZDT,7195,43873.0273801251
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191206_STUDY [-39.1069 176.8177]/NNK19_20191206_224032_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191206_224032_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-06 22:40:32,2019-12-07 00:39:45,315490304,44100,7153.97514739229,2019-12-06 22:40:32 NZDT--2019-12-07 00:39:45 NZDT,7191,43872.9389514671
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191207_STUDY [-39.1069 176.8177]/NNK19_20191207_044000_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191207_044000_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-07 04:40:00,2019-12-07 06:39:49,317077504,44100,7189.96607709751,2019-12-07 04:40:00 NZDT--2019-12-07 06:39:49 NZDT,7226,43880.0863548298
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191207_STUDY [-39.1069 176.8177]/NNK19_20191207_064031_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191207_064031_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-07 06:40:31,2019-12-07 08:39:48,315666432,44100,7157.96897959184,2019-12-07 06:40:31 NZDT--2019-12-07 08:39:48 NZDT,7194,43879.1259382819
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191207_STUDY [-39.1069 176.8177]/NNK19_20191207_084031_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191207_084031_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-07 08:40:31,2019-12-07 10:39:45,315535360,44100,7154.99682539683,2019-12-07 08:40:31 NZDT--2019-12-07 10:39:45 NZDT,7191,43879.2045612571
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191207_STUDY [-39.1069 176.8177]/NNK19_20191207_104031_SunriseToSunset [-39.1069 176.8177].wav","NNK19_20191207_104031_SunriseToSunset [-39.1069 176.8177].wav","NNK19",2019-12-07 10:40:31,2019-12-07 12:39:49,315711488,44100,7158.99065759637,2019-12-07 10:40:31 NZDT--2019-12-07 12:39:49 NZDT,7195,43879.2895066018
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191208_STUDY [-39.1113 176.8172]/NNK19_20191208_090000_SunriseToSunset [-39.1113 176.8172].wav","NNK19_20191208_090000_SunriseToSunset [-39.1113 176.8172].wav","NNK19",2019-12-08 09:00:00,2019-12-08 10:59:52,317210624,44100,7192.98467120181,2019-12-08 09:00:00 NZDT--2019-12-08 10:59:52 NZDT,7195,44087.647533009
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191208_STUDY [-39.1113 176.8172]/NNK19_20191208_110000_SunriseToSunset [-39.1113 176.8172].wav","NNK19_20191208_110000_SunriseToSunset [-39.1113 176.8172].wav","NNK19",2019-12-08 11:00:00,2019-12-08 12:59:54,317298688,44100,7194.98158730159,2019-12-08 11:00:00 NZDT--2019-12-08 12:59:54 NZDT,7196,44093.7587548638
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191208_STUDY [-39.1113 176.8172]/NNK19_20191208_130000_SunriseToSunset [-39.1113 176.8172].wav","NNK19_20191208_130000_SunriseToSunset [-39.1113 176.8172].wav","NNK19",2019-12-08 13:00:00,2019-12-08 14:59:54,317298688,44100,7194.98158730159,2019-12-08 13:00:00 NZDT--2019-12-08 14:59:54 NZDT,7197,44087.6320689176
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191208_STUDY [-39.1113 176.8172]/NNK19_20191208_150000_SunriseToSunset [-39.1113 176.8172].wav","NNK19_20191208_150000_SunriseToSunset [-39.1113 176.8172].wav","NNK19",2019-12-08 15:00:00,2019-12-08 16:59:54,317298688,44100,7194.98158730159,2019-12-08 15:00:00 NZDT--2019-12-08 16:59:54 NZDT,7196,44093.7587548638
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191208_STUDY [-39.1113 176.8172]/NNK19_20191208_170000_SunriseToSunset [-39.1113 176.8172].wav","NNK19_20191208_170000_SunriseToSunset [-39.1113 176.8172].wav","NNK19",2019-12-08 17:00:00,2019-12-08 18:59:54,317298688,44100,7194.98158730159,2019-12-08 17:00:00 NZDT--2019-12-08 18:59:54 NZDT,7196,44093.7587548638
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191208_STUDY [-39.1113 176.8172]/NNK19_20191208_190000_SunriseToSunset [-39.1113 176.8172].wav","NNK19_20191208_190000_SunriseToSunset [-39.1113 176.8172].wav","NNK19",2019-12-08 19:00:00,2019-12-08 20:59:54,317298688,44100,7194.98158730159,2019-12-08 19:00:00 NZDT--2019-12-08 20:59:54 NZDT,7197,44087.6320689176
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191208_STUDY [-39.1113 176.8172]/NNK19_20191208_210000_SunriseToSunset [-39.1113 176.8172].wav","NNK19_20191208_210000_SunriseToSunset [-39.1113 176.8172].wav","NNK19",2019-12-08 21:00:00,2019-12-08 22:59:54,317298688,44100,7194.98158730159,2019-12-08 21:00:00 NZDT--2019-12-08 22:59:54 NZDT,7196,44093.7587548638
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191208_STUDY [-39.1113 176.8172]/NNK19_20191208_230000_SunriseToSunset [-39.1113 176.8172].wav","NNK19_20191208_230000_SunriseToSunset [-39.1113 176.8172].wav","NNK19",2019-12-08 23:00:00,2019-12-08 23:00:00,22,44100,0.000498866213151927,2019-12-08 23:00:00 NZDT--2019-12-08 23:00:00 NZDT,NA,NA
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191208_STUDY/NNK19_20191208_071240_SunriseToSunset.wav","NNK19_20191208_071240_SunriseToSunset.wav","NNK19",2019-12-08 07:12:40,2019-12-08 08:59:52,283695104,44100,6432.99555555556,2019-12-08 07:12:40 NZDT--2019-12-08 08:59:52 NZDT,6436,44079.4133001865
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191209_STUDY [-39.1113 176.8172]/NNK19_20191209_050000_SunriseToSunset [-39.1113 176.8172].wav","NNK19_20191209_050000_SunriseToSunset [-39.1113 176.8172].wav","NNK19",2019-12-09 05:00:00,2019-12-09 06:59:53,317253632,44100,7193.95990929705,2019-12-09 05:00:00 NZDT--2019-12-09 06:59:53 NZDT,7196,44087.4974986103
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191209_STUDY [-39.1113 176.8172]/NNK19_20191209_070000_SunriseToSunset [-39.1113 176.8172].wav","NNK19_20191209_070000_SunriseToSunset [-39.1113 176.8172].wav","NNK19",2019-12-09 07:00:00,2019-12-09 08:59:54,317298688,44100,7194.98158730159,2019-12-09 07:00:00 NZDT--2019-12-09 08:59:54 NZDT,7196,44093.7587548638
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191209_STUDY [-39.1113 176.8172]/NNK19_20191209_090000_SunriseToSunset [-39.1113 176.8172].wav","NNK19_20191209_090000_SunriseToSunset [-39.1113 176.8172].wav","NNK19",2019-12-09 09:00:00,2019-12-09 10:59:54,317298688,44100,7194.98158730159,2019-12-09 09:00:00 NZDT--2019-12-09 10:59:54 NZDT,7196,44093.7587548638
"data/2019 BAR recordings/NNK Kamahi nests/NNK19/NNK19_20191209_STUDY [-39.1113 176.8172]/NNK19_20191209_110000_SunriseToSunset [-39.1113 176.8172].wav","NNK19_20191209_110000_SunriseToSunset [-39.1113 176.8172].wav","NNK19",2019-12-09 11:00:00,2019-12-09 12:59:54,317298688,44100,7194.98158730159,2019-12-09 11:00:00 NZDT--2019-12-09 12:59:54 NZDT,7196,44093.7587548638
